"Datum";"Steiermark"
"2021-05-20";"25.93397704868308"
"2021-05-19";"25.929487990686138"
"2021-05-18";"25.947041682503485"
"2021-05-17";"25.99083721461477"
"2021-05-17";"25.99083721461477"
"2021-05-16";"26.002565959122492"
"2021-05-15";"25.95668375068357"
"2021-05-14";"25.981634550479512"
"2021-05-13";"25.987605518859503"
"2021-05-12";"26.003882701542864"
"2021-05-11";"26.072598812205612"
"2021-05-10";"26.122993623218157"
"2021-05-09";"26.131777166508137"
"2021-05-08";"26.149347554456337"
"2021-05-07";"26.20572136734483"
"2021-05-06";"26.260585813068136"
"2021-05-05";"26.26517297845242"
"2021-05-04";"26.352179925378973"
"2021-05-03";"26.407136214191215"
"2021-05-02";"26.390842062375963"
"2021-05-01";"26.394507623176562"
"2021-04-30";"26.426069138740168"
"2021-04-29";"26.476011089150937"
"2021-04-28";"26.568048917251875"
"2021-04-27";"26.559819897084047"
"2021-04-26";"26.619856610575308"
"2021-04-25";"26.663064766664416"
"2021-04-24";"26.731009054925988"
"2021-04-23";"26.819871210161597"
"2021-04-22";"26.899209972390036"
"2021-04-21";"26.984279800299827"
"2021-04-20";"27.101395168761496"
"2021-04-19";"27.055555555555554"
"2021-04-18";"27.143574857653235"
"2021-04-17";"27.110625909752546"
"2021-04-16";"27.173301844354476"
"2021-04-15";"27.23680496754163"
"2021-04-14";"27.326901248581155"
"2021-04-13";"27.43706996025471"
"2021-04-12";"27.48314510241766"
"2021-04-11";"27.545873866624518"
"2021-04-10";"27.593166582570458"
"2021-04-09";"27.587703435804702"
"2021-04-08";"27.740524781341108"
"2021-04-07";"27.727405674173735"
"2021-04-06";"27.7034772640428"
"2021-04-05";"27.709813400937417"
"2021-04-03";"27.8070579152872"
"2021-04-02";"27.942978392755744"
"2021-04-01";"28.045521424496293"
"2021-03-31";"28.161353678803444"
"2021-03-30";"28.219444107294574"
"2021-03-29";"28.237407334114746"
"2021-03-28";"28.35437620372352"
"2021-03-27";"28.49525335963506"
"2021-03-26";"28.625392844425864"
"2021-03-25";"28.72428111537923"
"2021-03-24";"28.7645149207142"
"2021-03-23";"28.923086596350032"
"2021-03-22";"29.07657728956282"
"2021-03-21";"29.054612499205287"
"2021-03-20";"29.086093560533538"
"2021-03-19";"29.20749995990184"
"2021-03-18";"29.32238458554248"
"2021-03-17";"29.387383580124506"
"2021-03-16";"29.587836840465137"
"2021-03-15";"29.659971376400335"
"2021-03-14";"29.716872047309128"
"2021-03-13";"29.78441127694859"
"2021-03-12";"29.924729208738757"
"2021-03-11";"30.073924731182796"
"2021-03-10";"30.180644507156497"
"2021-03-09";"30.30766355775275"
"2021-03-08";"30.442205907461158"
"2021-03-07";"30.55741532334209"
"2021-03-06";"30.60925347910811"
"2021-03-05";"30.72978918741014"
"2021-03-04";"30.984437838783006"
"2021-03-03";"30.957472916593627"
"2021-03-02";"31.071352953631166"
"2021-03-01";"31.186873161569267"
"2021-02-28";"31.16933976538441"
"2021-02-27";"31.23773504121026"
"2021-02-26";"31.375371053341727"
"2021-02-25";"31.518572798494635"
"2021-02-24";"31.50791779281322"
"2021-02-23";"31.69838945827233"
"2021-02-22";"31.779894802663037"
