"Datum";"Tirol"
"2021-09-19";"10.133162013783437"
"2021-09-18";"10.111637150037993"
"2021-09-17";"10.063481847702075"
"2021-09-16";"10.045688847235239"
"2021-09-15";"10.056144362842106"
"2021-09-14";"10.069281352747769"
"2021-09-13";"10.090609555189456"
"2021-09-12";"10.114413776834159"
"2021-09-11";"10.125162356830794"
"2021-09-10";"10.142227741801946"
"2021-09-09";"10.161909135348926"
"2021-09-08";"10.182724992207099"
"2021-09-07";"10.202412290486176"
"2021-09-06";"10.205449859209487"
"2021-09-05";"10.220067139127192"
"2021-09-04";"10.233197388667294"
"2021-09-03";"10.243450173465726"
"2021-09-02";"10.269249220436556"
"2021-09-01";"10.304168231318062"
"2021-08-31";"10.324794557659311"
"2021-08-30";"10.323883588792935"
"2021-08-29";"10.33884235152064"
"2021-08-28";"10.347900962279258"
"2021-08-27";"10.362302397700628"
"2021-08-26";"10.378316137145282"
"2021-08-25";"10.393433170983355"
"2021-08-24";"10.472875404702913"
"2021-08-23";"10.484987749760322"
"2021-08-22";"10.50080775444265"
"2021-08-21";"10.515070583746661"
"2021-08-20";"10.529372211015342"
"2021-08-19";"10.541776954971771"
"2021-08-18";"10.558092494406816"
"2021-08-17";"10.571700371313714"
"2021-08-16";"10.587295245705155"
"2021-08-15";"10.597228417183198"
"2021-08-14";"10.60669037392817"
"2021-08-13";"10.61960542540074"
"2021-08-12";"10.632716049382715"
"2021-08-11";"10.647175176165163"
"2021-08-10";"10.661838664252665"
"2021-08-09";"10.67538463922158"
"2021-08-08";"10.687307077820348"
"2021-08-07";"10.694606131160263"
"2021-08-06";"10.70524075138671"
"2021-08-05";"10.720398319589233"
"2021-08-04";"10.731251460166654"
"2021-08-03";"10.742294080044902"
"2021-08-02";"10.75285598351957"
"2021-08-01";"10.76646613016642"
"2021-07-31";"10.772863017339777"
"2021-07-30";"10.761939026107086"
"2021-07-29";"10.768676924040133"
"2021-07-28";"10.77643594442617"
"2021-07-27";"10.782516024887551"
"2021-07-26";"10.791141225923834"
"2021-07-25";"10.79808522325983"
"2021-07-24";"10.80435943339929"
"2021-07-23";"10.810301211445092"
"2021-07-22";"10.815229352029426"
"2021-07-21";"10.82220439494754"
"2021-07-20";"10.830381739472648"
"2021-07-19";"10.836864239923134"
"2021-07-18";"10.837034936836469"
"2021-07-17";"10.84420906626316"
"2021-07-16";"10.846431555548548"
"2021-07-15";"10.854645567423441"
"2021-07-14";"10.859785645510078"
"2021-07-13";"10.862529011478284"
"2021-07-12";"10.866989938557282"
"2021-07-11";"10.871626319448835"
"2021-07-10";"10.873172659028054"
"2021-07-09";"10.875578950696323"
"2021-07-08";"10.8788463362955"
"2021-07-07";"10.881083047335874"
"2021-07-06";"10.883320678309289"
"2021-07-05";"10.884009365310384"
"2021-07-04";"10.884870346638822"
