"Datum";"Niederösterreich"
"2021-09-07";"14.707918050941307"
"2021-09-06";"14.759057089214936"
"2021-09-05";"14.772578890097932"
"2021-09-04";"14.798730291614344"
"2021-09-03";"14.828731212862635"
"2021-09-02";"14.864580778529135"
"2021-09-01";"14.859740898079556"
"2021-08-31";"14.88296814939263"
"2021-08-30";"14.920371774748242"
"2021-08-29";"14.92972428597931"
"2021-08-28";"14.949666507439451"
"2021-08-27";"14.972447153463154"
"2021-08-26";"15.00861441182217"
"2021-08-25";"15.018005601742765"
"2021-08-24";"15.042080420358909"
"2021-08-23";"15.072686222190491"
"2021-08-22";"15.0911008993867"
"2021-08-21";"15.108525397180578"
"2021-08-20";"15.1379273236001"
"2021-08-19";"15.15573233252826"
"2021-08-18";"15.18859775410308"
"2021-08-17";"15.20611127125973"
"2021-08-16";"15.232319950910059"
"2021-08-15";"15.255585279444727"
"2021-08-14";"15.26924712118608"
"2021-08-13";"15.286531913352169"
"2021-08-12";"15.308297133321847"
"2021-08-11";"15.327757952182479"
"2021-08-10";"15.324347170085712"
"2021-08-09";"15.338707036154224"
"2021-08-08";"15.34147296349913"
"2021-08-07";"15.337395375101323"
"2021-08-06";"15.348438724730673"
"2021-08-05";"15.354298382461614"
"2021-08-04";"15.353439462538338"
"2021-08-03";"15.352158982976547"
"2021-08-02";"15.362681752131675"
"2021-08-01";"15.350576446602119"
"2021-07-31";"15.348169287197358"
"2021-07-30";"15.358283679764225"
"2021-07-29";"15.370663833139444"
"2021-07-28";"15.379680124650566"
"2021-07-27";"15.381087774007153"
"2021-07-26";"15.363013132898322"
"2021-07-25";"15.363000238755532"
"2021-07-24";"15.369774919614148"
"2021-07-23";"15.376696905359326"
"2021-07-22";"15.38376658605438"
"2021-07-21";"15.388577683342993"
"2021-07-20";"15.393816709606185"
"2021-07-19";"15.387305472984787"
"2021-07-18";"15.392263362362602"
"2021-07-17";"15.395097876728727"
"2021-07-16";"15.39977710848922"
"2021-07-15";"15.408292094034817"
"2021-07-14";"15.411558669001753"
"2021-07-13";"15.400931433577718"
"2021-07-12";"15.397389178467641"
"2021-07-11";"15.401225454008562"
"2021-07-10";"15.402220356032151"
"2021-07-09";"15.404637081887323"
"2021-07-08";"15.40691234029983"
"2021-07-07";"15.410326488403015"
"2021-07-06";"15.392002068271424"
"2021-07-05";"15.378789278259102"
"2021-07-04";"15.361735146319834"
"2021-07-03";"15.315265384544329"
"2021-07-02";"15.316963213421282"
"2021-07-01";"15.321917365147721"
"2021-06-30";"15.316456866970652"
"2021-06-29";"15.318298706824784"
"2021-06-28";"15.320566194837635"
"2021-06-27";"15.322267251429524"
"2021-06-26";"15.3219837157661"
"2021-06-25";"15.314431654143688"
"2021-06-24";"15.316841121322339"
"2021-06-23";"15.320669480856106"
"2021-06-22";"15.322371588342037"
"2021-06-21";"15.324499754622813"
"2021-06-20";"15.318644475933798"
"2021-06-19";"15.320347162401237"
"2021-06-18";"15.324179591231678"
"2021-06-17";"15.328440094899168"
"2021-06-16";"15.332987244141204"
"2021-06-15";"15.327837689975242"
"2021-06-14";"15.302999387880025"
"2021-06-13";"15.305980464003117"
"2021-06-12";"15.290973871733968"
"2021-06-11";"15.292960412761456"
"2021-06-10";"15.288930146205617"
"2021-06-09";"15.284471311437352"
"2021-06-08";"15.282564869610457"
"2021-06-07";"15.292652089840844"
"2021-06-06";"15.291885255050788"
"2021-06-05";"15.297861649265814"
"2021-06-04";"15.287359532255211"
"2021-06-03";"15.295049136043966"
"2021-06-02";"15.29699093925948"
"2021-06-01";"15.283333799572924"
"2021-05-31";"15.282701996641165"
"2021-05-30";"15.288862306786536"
"2021-05-29";"15.24999533068116"
"2021-05-28";"15.251908824986215"
"2021-05-27";"15.25896265249607"
"2021-05-26";"15.252094939375496"
"2021-05-25";"15.25844697502226"
"2021-05-24";"15.26409606904963"
"2021-05-23";"15.263592670471613"
"2021-05-22";"15.253696015629403"
"2021-05-21";"15.19594023118128"
"2021-05-20";"15.188992447826045"
"2021-05-19";"15.151515151515152"
"2021-05-18";"15.135389686837769"
"2021-05-17";"15.151800867433527"
"2021-05-17";"15.151800867433527"
"2021-05-16";"15.141646134821066"
"2021-05-15";"15.137207501558104"
"2021-05-14";"15.131753052814638"
"2021-05-13";"15.136464689465965"
"2021-05-12";"15.124681548267338"
"2021-05-11";"15.142177173902738"
"2021-05-10";"15.156839096287714"
"2021-05-09";"15.155548794401765"
"2021-05-08";"15.160455289504739"
"2021-05-07";"15.165668967094978"
"2021-05-06";"15.14254616280624"
"2021-05-05";"15.140791185247531"
"2021-05-04";"15.13265012929796"
"2021-05-03";"15.122583121431655"
"2021-05-02";"15.082477794439958"
"2021-05-01";"15.091686570614067"
"2021-04-30";"15.10285565489107"
"2021-04-29";"15.112400290065265"
"2021-04-28";"15.130074051099136"
"2021-04-27";"15.106767443216041"
"2021-04-26";"15.108685057023102"
"2021-04-25";"15.089029181244257"
"2021-04-24";"15.10402382165106"
"2021-04-23";"15.127404176735231"
"2021-04-22";"15.162860351928117"
"2021-04-21";"15.169033431166188"
"2021-04-20";"15.191932013129321"
"2021-04-19";"15.132985334327616"
"2021-04-18";"15.138227262761356"
"2021-04-17";"15.120020786281053"
"2021-04-16";"15.084196696320218"
"2021-04-15";"15.110788962379068"
"2021-04-14";"15.069793749873744"
"2021-04-13";"15.070175260556734"
"2021-04-12";"15.07645259938838"
"2021-04-11";"14.921707092416334"
"2021-04-10";"14.80948218234175"
"2021-04-09";"14.808470238586642"
"2021-04-08";"14.887666732510631"
"2021-04-07";"14.924281220279465"
"2021-04-06";"14.909087093829672"
"2021-04-05";"14.852423789158783"
"2021-04-03";"14.783459542244533"
"2021-04-02";"14.891745166620174"
"2021-04-01";"14.9169654754038"
"2021-03-31";"14.94166311952239"
"2021-03-30";"14.989739819376927"
"2021-03-29";"15.057445868316394"
"2021-03-28";"15.142068228378017"
"2021-03-27";"15.249102333931777"
"2021-03-26";"15.27923536116095"
"2021-03-25";"15.39354882783591"
"2021-03-24";"15.519103085441222"
"2021-03-23";"15.597539543057996"
"2021-03-22";"15.652498222631438"
"2021-03-21";"15.743309975074075"
"2021-03-20";"15.794575934551816"
"2021-03-19";"15.78170037399652"
"2021-03-18";"15.961807397405604"
"2021-03-17";"16.047851776205412"
"2021-03-16";"16.109258532757945"
"2021-03-15";"16.147179189179163"
"2021-03-14";"16.21520874751491"
"2021-03-13";"16.19493721347419"
"2021-03-12";"16.23413311235828"
"2021-03-11";"16.396355237442574"
"2021-03-10";"16.48878379242027"
"2021-03-09";"16.54584551201988"
"2021-03-08";"16.63748946378785"
"2021-03-07";"16.70255105369609"
"2021-03-06";"16.73991472613972"
"2021-03-05";"16.84235555203297"
"2021-03-04";"16.92767387882507"
"2021-03-03";"16.976426100249416"
"2021-03-02";"17.039547412338145"
"2021-03-01";"17.140058765915768"
"2021-02-28";"17.196020936669314"
"2021-02-27";"17.21388109772865"
"2021-02-26";"17.274418862998864"
"2021-02-25";"17.3747604325504"
"2021-02-24";"17.437687360139613"
"2021-02-23";"17.52048308904828"
"2021-02-22";"17.56937908217107"
"2021-02-21";"17.60528014922161"
"2021-02-20";"17.53299141358843"
"2021-02-19";"17.61482254697286"
"2021-02-18";"17.754073208153724"
"2021-02-17";"17.794953932964013"
"2021-02-16";"17.900467483283034"
"2021-02-15";"17.954548832508433"
"2021-02-14";"17.913341785368036"
"2021-02-13";"17.899368433655603"
"2021-02-12";"17.949680811115286"
"2021-02-11";"17.946086274036283"
"2021-02-10";"18.015832094871254"
"2021-02-09";"18.072564779087678"
"2021-02-08";"18.08373689695335"
"2021-02-07";"17.96508498038914"
"2021-02-06";"17.938672260612044"
"2021-02-05";"17.87872215164379"
"2021-02-04";"17.9099368250708"
"2021-02-03";"17.92193169022895"
"2021-02-02";"17.93538862626231"
"2021-02-01";"17.937714952828703"
"2021-01-31";"17.920749758576473"
"2021-01-30";"17.832778042202126"
"2021-01-29";"17.871067330797754"
"2021-01-28";"17.89909385837342"
"2021-01-27";"17.855995889267135"
"2021-01-26";"17.83269165713549"
"2021-01-25";"17.788640520548388"
