"Datum";"Steiermark"
"2021-07-29";"0.056800022720009086"
"2021-07-28";"0.04880001952000781"
"2021-07-27";"0.05920002368000948"
"2021-07-26";"0.0344000137600055"
"2021-07-25";"0.01200000480000192"
"2021-07-24";"0.012800005120002048"
"2021-07-23";"0.026400010560004225"
"2021-07-22";"0.0400000160000064"
"2021-07-21";"0.04960001984000794"
"2021-07-20";"0.008800003520001407"
"2021-07-19";"0.021600008640003457"
"2021-07-18";"0.04480001792000717"
"2021-07-17";"0.04480001792000717"
"2021-07-16";"0.041600016640006655"
"2021-07-15";"0.03120001248000499"
"2021-07-14";"0.010400004160001664"
"2021-07-13";"0.025600010240004096"
"2021-07-12";"0.03120001248000499"
"2021-07-11";"0.018400007360002944"
"2021-07-10";"0.013600005440002177"
"2021-07-09";"0.014400005760002305"
"2021-07-08";"0.00800000320000128"
"2021-07-07";"0.00800000320000128"
"2021-07-06";"0.007200002880001152"
"2021-07-05";"0.0056000022400008965"
"2021-07-04";"0.0"
"2021-07-03";"0.00400000160000064"
"2021-07-02";"0.001600000640000256"
"2021-07-01";"0.0"
"2021-06-30";"0.001600000640000256"
"2021-06-29";"0.003200001280000512"
"2021-06-28";"0.003200001280000512"
"2021-06-27";"0.0"
"2021-06-26";"0.000800000320000128"
"2021-06-25";"0.006400002560001024"
"2021-06-24";"0.003200001280000512"
"2021-06-23";"0.0"
"2021-06-22";"0.00400000160000064"
"2021-06-21";"0.002400000960000384"
"2021-06-20";"0.002400000960000384"
"2021-06-19";"0.0056000022400008965"
"2021-06-18";"0.0056000022400008965"
"2021-06-17";"0.004800001920000768"
"2021-06-16";"0.0056000022400008965"
"2021-06-15";"0.014400005760002305"
"2021-06-14";"0.0056000022400008965"
"2021-06-13";"0.007200002880001152"
"2021-06-12";"0.0"
"2021-06-11";"0.01520000608000243"
"2021-06-10";"0.001600000640000256"
"2021-06-09";"0.0200000080000032"
"2021-06-08";"0.03120001248000499"
"2021-06-07";"0.012800005120002048"
"2021-06-06";"0.03920001568000628"
"2021-06-05";"0.021600008640003457"
"2021-06-04";"0.02480000992000397"
"2021-06-03";"0.025600010240004096"
"2021-06-02";"0.03920001568000628"
"2021-06-01";"0.03760001504000602"
"2021-05-31";"0.9992003996801598"
"2021-05-30";"0.0"
"2021-05-29";"0.05120002048000819"
"2021-05-28";"0.0400000160000064"
"2021-05-27";"0.046400018560007424"
"2021-05-26";"0.07280002912001166"
"2021-05-25";"0.0400000160000064"
"2021-05-24";"0.041600016640006655"
"2021-05-23";"0.03360001344000538"
"2021-05-22";"0.04400001760000704"
"2021-05-21";"0.10160004064001625"
"2021-05-20";"0.08160003264001305"
"2021-05-19";"0.07360002944001177"
"2021-05-18";"0.10640004256001702"
"2021-05-17";"63.03762521505009"
"2021-05-17";"0.05920002368000948"
"2021-05-16";"0.07360002944001177"
"2021-05-15";"0.09120003648001458"
"2021-05-14";"0.07600003040001216"
"2021-05-13";"0.10080004032001612"
"2021-05-12";"0.1344000537600215"
"2021-05-11";"0.15120006048002418"
"2021-05-10";"0.11280004512001805"
"2021-05-09";"0.13360005344002138"
"2021-05-08";"0.13360005344002138"
"2021-05-07";"0.19040007616003046"
"2021-05-06";"0.22400008960003584"
"2021-05-05";"0.23360009344003738"
"2021-05-04";"0.2488000995200398"
"2021-05-03";"0.20480008192003277"
