"Datum";"Salzburg"
"2021-04-06";"12.094460384021188"
"2021-04-05";"12.123495644850284"
"2021-04-03";"12.166588675713617"
"2021-04-02";"12.177682441792912"
"2021-04-01";"12.21730635344847"
"2021-03-31";"12.227586518070657"
"2021-03-30";"12.277443029946088"
"2021-03-29";"12.293402540636526"
"2021-03-28";"12.285910025119891"
"2021-03-27";"12.350780532598714"
"2021-03-26";"12.370659921821108"
"2021-03-25";"12.398223538119911"
"2021-03-24";"12.426255400195103"
"2021-03-23";"12.382888250274526"
"2021-03-22";"12.468827930174564"
"2021-03-21";"12.477549862936005"
"2021-03-20";"12.523125088942649"
"2021-03-19";"12.581014105985513"
"2021-03-18";"12.64486407370972"
"2021-03-17";"12.694581875226257"
"2021-03-16";"12.778776541470288"
"2021-03-15";"12.82051282051282"
"2021-03-14";"12.809165560308797"
"2021-03-13";"12.786334913112164"
"2021-03-12";"12.770600342202494"
"2021-03-11";"12.783381603914911"
"2021-03-10";"12.794781736076267"
"2021-03-09";"12.85256167462061"
"2021-03-08";"12.90650406504065"
"2021-03-07";"12.965137052728293"
"2021-03-06";"12.928827444956477"
"2021-03-05";"12.946979038224415"
"2021-03-04";"13.00850854734011"
"2021-03-03";"13.031264630910888"
"2021-03-02";"13.110035326442498"
"2021-03-01";"13.116391546630219"
"2021-02-28";"13.189543520207225"
"2021-02-27";"13.142902567635604"
"2021-02-26";"13.164193393968405"
"2021-02-25";"13.174420779776062"
"2021-02-24";"13.206990041070519"
"2021-02-23";"13.232717962538741"
"2021-02-22";"13.249689037910334"
"2021-02-21";"13.180018441178067"
"2021-02-20";"13.207239523887168"
"2021-02-19";"13.222104086584336"
"2021-02-18";"13.257523986551131"
"2021-02-17";"13.306263546325"
"2021-02-16";"13.322689862093643"
"2021-02-15";"13.366473349903341"
"2021-02-14";"13.326314622929019"
"2021-02-13";"13.086755205589597"
"2021-02-12";"13.099343642229393"
"2021-02-11";"13.133679103229044"
"2021-02-10";"13.1807242402194"
"2021-02-09";"13.107668126192882"
