"Datum";"Oberösterreich"
"2021-07-21";"0.034346500042107486"
"2021-07-20";"0.04821720198218936"
"2021-07-19";"0.03368599042591311"
"2021-07-18";"0.023117836566803118"
"2021-07-17";"0.027080894263969365"
"2021-07-16";"0.04095159620405124"
"2021-07-15";"0.03236497119352436"
"2021-07-14";"0.02642038464777499"
"2021-07-13";"0.024438855799191868"
"2021-07-12";"0.014531211556276244"
"2021-07-11";"0.021136307718219994"
"2021-07-10";"0.007926115394332496"
"2021-07-09";"0.010568153859109997"
"2021-07-08";"0.01519172117247062"
"2021-07-07";"0.017833759637248116"
"2021-07-06";"0.015852230788664993"
"2021-07-05";"0.003302548080971874"
"2021-07-04";"0.006605096161943748"
"2021-07-03";"0.003963057697166248"
"2021-07-02";"0.0052840769295549985"
"2021-07-01";"0.011889173091498745"
"2021-06-30";"0.0013210192323887496"
"2021-06-29";"0.004623567313360623"
"2021-06-28";"0.0006605096161943748"
"2021-06-27";"0.0"
"2021-06-26";"0.0052840769295549985"
"2021-06-25";"0.007926115394332496"
"2021-06-24";"0.011228663475304372"
"2021-06-23";"0.0052840769295549985"
"2021-06-22";"0.015852230788664993"
"2021-06-21";"0.008586625010526872"
"2021-06-20";"0.003963057697166248"
"2021-06-19";"0.007265605778138122"
"2021-06-18";"0.010568153859109997"
"2021-06-17";"0.006605096161943748"
"2021-06-16";"0.010568153859109997"
"2021-06-15";"0.017173250021053743"
"2021-06-14";"0.007926115394332496"
"2021-06-13";"0.009907644242915622"
"2021-06-12";"0.01519172117247062"
"2021-06-11";"0.019815288485831244"
"2021-06-10";"0.02047579810202562"
"2021-06-09";"0.02509936541538624"
"2021-06-08";"0.034346500042107486"
"2021-06-07";"0.015852230788664993"
"2021-06-06";"0.03830955773927374"
"2021-06-05";"0.02906242311255249"
"2021-06-04";"0.03038344234494124"
"2021-06-03";"0.029722932728746862"
"2021-06-02";"0.029722932728746862"
"2021-06-01";"0.05019873083077248"
"2021-05-31";"1.6783549347499063"
"2021-05-30";"0.0"
"2021-05-29";"0.02774140388016374"
"2021-05-28";"0.04491465390121749"
"2021-05-27";"0.0733165673975756"
"2021-05-26";"0.0812426827919081"
"2021-05-25";"0.06605096161943748"
"2021-05-24";"0.04161210582024561"
"2021-05-23";"0.03632802889069061"
"2021-05-22";"0.056143317376521854"
"2021-05-21";"0.07199554816518684"
"2021-05-20";"0.10568153859109997"
"2021-05-19";"0.07661911547854748"
"2021-05-18";"0.09973695204535059"
"2021-05-17";"76.03456446821545"
"2021-05-17";"0.06671147123563184"
"2021-05-16";"0.08454523087287998"
"2021-05-15";"0.05680382699271623"
"2021-05-14";"0.10039746166154496"
"2021-05-13";"0.08520574048907435"
"2021-05-12";"0.10898408667207184"
"2021-05-11";"0.14531211556276244"
"2021-05-10";"0.08520574048907435"
"2021-05-09";"0.06406943277085435"
"2021-05-08";"0.1307809040064862"
"2021-05-07";"0.1538987405732893"
"2021-05-06";"0.14861466364373432"
"2021-05-05";"0.17701657714009245"
"2021-05-04";"0.22919683681944805"
"2021-05-03";"0.16710893289717682"
"2021-05-02";"0.12153376937976496"
"2021-05-01";"0.19220829831256306"
"2021-04-30";"0.20277645217167306"
"2021-04-29";"0.2437280483757243"
"2021-04-28";"0.27146945225588803"
"2021-04-27";"0.2278758175870593"
"2021-04-26";"0.19485033677734054"
"2021-04-25";"0.1776770867562868"
"2021-04-24";"0.2642038464777499"
"2021-04-23";"0.26552486571013867"
"2021-04-22";"0.27146945225588803"
"2021-04-21";"0.31770512538949425"
"2021-04-20";"0.324310221551438"
"2021-04-19";"0.22061021180892118"
"2021-04-18";"0.22457326950608741"
"2021-04-17";"0.2529751830024456"
"2021-04-16";"0.31374206769232804"
"2021-04-15";"0.24703059645669617"
"2021-04-14";"0.36658283698787797"
"2021-04-13";"0.3408229619562974"
"2021-04-12";"0.2483516156890849"
"2021-04-11";"0.21334460603078306"
"2021-04-10";"0.2774140388016374"
"2021-04-09";"0.3487490773506299"
"2021-04-08";"0.31242104845993923"
"2021-04-07";"0.324310221551438"
"2021-04-06";"0.30515544268180117"
"2021-04-05";"0.2460398320324046"
"2021-04-03";"0.27146945225588803"
"2021-04-02";"0.26288282724536116"
"2021-04-01";"0.308457990762773"
"2021-03-31";"0.3428044908048805"
"2021-03-30";"0.3494095869668242"
"2021-03-29";"0.28203760611499806"
"2021-03-28";"0.2173076637279493"
"2021-03-27";"0.319026144621883"
"2021-03-26";"0.3705458946850443"
"2021-03-25";"0.4233866639805942"
"2021-03-24";"0.29458728882269114"
"2021-03-23";"0.334878375410548"
"2021-03-22";"0.31176053884374494"
"2021-03-21";"0.1697509713619543"
"2021-03-20";"0.32959429848099303"
"2021-03-19";"0.2536356926186399"
"2021-03-18";"0.3606382504421286"
"2021-03-17";"0.31110002922755053"
"2021-03-16";"0.33685990425913115"
"2021-03-15";"0.2595802791643893"
"2021-03-14";"0.18164014445345306"
"2021-03-13";"0.2536356926186399"
"2021-03-12";"0.29788983690366305"
"2021-03-11";"0.31308155807613364"
"2021-03-10";"0.28137709649880366"
"2021-03-09";"0.31308155807613364"
"2021-03-08";"0.22721530797086492"
"2021-03-07";"0.17371402905912056"
"2021-03-06";"0.19749237524211805"
"2021-03-05";"0.25759875031580615"
"2021-03-04";"0.2688274137911106"
"2021-03-03";"0.25759875031580615"
"2021-03-02";"0.21004205794981118"
"2021-03-01";"0.1618248559676218"
"2021-02-28";"0.12153376937976496"
"2021-02-27";"0.1598433271190387"
"2021-02-26";"0.20806052910122808"
"2021-02-25";"0.23514142336519742"
"2021-02-24";"0.19749237524211805"
"2021-02-23";"0.22919683681944805"
"2021-02-22";"0.11228663475304371"
"2021-02-21";"0.13210192323887496"
"2021-02-20";"0.1862637117668137"
"2021-02-19";"0.16314587520001056"
"2021-02-18";"0.1803191252210643"
"2021-02-17";"0.22127072142511556"
"2021-02-16";"0.12681784630931994"
"2021-02-15";"0.14002803863320745"
"2021-02-14";"0.09973695204535059"
"2021-02-13";"0.11162612513684933"
"2021-02-12";"0.1281388655417087"
"2021-02-11";"0.1281388655417087"
"2021-02-10";"0.11624969245020995"
"2021-02-09";"0.15059619249231743"
"2021-02-08";"0.1023789905101281"
"2021-02-07";"0.09247134626721247"
"2021-02-06";"0.08190319240810248"
"2021-02-05";"0.17173250021053746"
"2021-02-04";"0.10568153859109997"
"2021-02-03";"0.13276243285506933"
"2021-02-02";"0.13012039439029183"
"2021-02-01";"0.10766306743968308"
"2021-01-31";"0.0891687981862406"
"2021-01-30";"0.08058217317571373"
"2021-01-29";"0.15323823095709496"
"2021-01-28";"0.16909046174575995"
"2021-01-27";"0.14002803863320745"
"2021-01-26";"0.14068854824940183"
"2021-01-25";"0.11558918283401558"
"2021-01-24";"0.15852230788664995"
"2021-01-23";"0.08850828857004622"
"2021-01-22";"0.16380638481620496"
"2021-01-21";"0.1677694425133712"
"2021-01-20";"0.15918281750284433"
"2021-01-19";"0.18956625984778555"
"2021-01-18";"0.14267007709798493"
"2021-01-17";"0.08586625010526873"
"2021-01-16";"0.10634204820729434"
"2021-01-15";"0.1723930098267318"
"2021-01-14";"0.1704114809781487"
"2021-01-13";"0.1651274040485937"
"2021-01-12";"0.22457326950608741"
"2021-01-11";"0.17635606752389807"
"2021-01-10";"0.1070025578234887"
"2021-01-09";"0.1651274040485937"
"2021-01-08";"0.3097790099951617"
"2021-01-07";"0.19551084639353494"
"2021-01-06";"0.1961713560097293"
"2021-01-05";"0.3579962119773511"
