"Datum";"Oberösterreich"
"2021-07-09";"14.06528544255751"
"2021-07-08";"14.067205241292237"
"2021-07-07";"14.061433447098976"
"2021-07-06";"14.064673602280388"
"2021-07-05";"14.067554994067384"
"2021-07-04";"14.068155432629926"
"2021-07-03";"14.06081923267369"
"2021-07-02";"14.061539512328393"
"2021-07-01";"14.05396174863388"
"2021-06-30";"14.030503321890318"
"2021-06-29";"14.030742954739537"
"2021-06-28";"14.031581734177108"
"2021-06-27";"14.031701567997814"
"2021-06-26";"13.979982236797158"
"2021-06-25";"13.980937414594152"
"2021-06-24";"13.965287505551949"
"2021-06-23";"13.728120007859284"
"2021-06-22";"13.720514989192745"
"2021-06-21";"13.723328804463927"
"2021-06-20";"13.72485343634095"
"2021-06-19";"13.717010802680159"
"2021-06-18";"13.718300469242802"
"2021-06-17";"13.720176780844753"
"2021-06-16";"13.712800608697883"
"2021-06-15";"13.714676585011329"
"2021-06-14";"13.700621744819506"
"2021-06-13";"13.684921782118938"
"2021-06-12";"13.686677730064497"
"2021-06-11";"13.68937105895841"
"2021-06-10";"13.692885690078649"
"2021-06-09";"13.696519372014587"
"2021-06-08";"13.700976194553864"
"2021-06-07";"13.707079706668495"
"2021-06-06";"13.701329860159035"
"2021-06-05";"13.70814258525796"
"2021-06-04";"13.704739198298485"
"2021-06-03";"13.710147911733415"
"2021-06-02";"13.715443177039079"
"2021-06-01";"13.720742534301856"
"2021-05-31";"13.73829366784088"
"2021-05-30";"13.87803142759269"
"2021-05-29";"13.740563036337683"
"2021-05-28";"13.745527112579136"
"2021-05-27";"13.73635831583296"
"2021-05-26";"13.740878899351292"
"2021-05-25";"13.755454749297135"
"2021-05-24";"13.767327843665303"
"2021-05-23";"13.774818422848064"
"2021-05-22";"13.781364484689293"
"2021-05-21";"13.774199963683841"
"2021-05-20";"13.769884544148448"
"2021-05-19";"13.788979216862248"
"2021-05-18";"13.794180417469159"
"2021-05-17";"13.8122746818399"
"2021-05-17";"13.8122746818399"
"2021-05-16";"13.824403985601752"
"2021-05-15";"13.82239785526522"
"2021-05-14";"13.83275261324042"
"2021-05-13";"13.833647337938734"
"2021-05-12";"13.814301556946882"
"2021-05-11";"13.825489270161079"
"2021-05-10";"13.852138714143024"
