"Datum";"Vorarlberg"
"2022-03-26";"1.277118661896447"
"2022-03-25";"1.277118661896447"
"2022-03-24";"1.2746436257299811"
"2022-03-23";"1.267218517230583"
"2022-03-22";"1.264743481064117"
"2022-03-21";"1.259793408731185"
"2022-03-20";"1.2498932640653213"
"2022-03-19";"1.2498932640653213"
"2022-03-18";"1.2498932640653213"
"2022-03-17";"1.2498932640653213"
"2022-03-16";"1.2498932640653213"
"2022-03-15";"1.247418227898855"
"2022-03-14";"1.2449431917323892"
"2022-03-13";"1.2375180832329913"
"2022-03-12";"1.2375180832329913"
"2022-03-11";"1.2375180832329913"
"2022-03-10";"1.2375180832329913"
"2022-03-09";"1.2350430470665252"
"2022-03-08";"1.2350430470665252"
"2022-03-07";"1.2300929747335931"
"2022-03-06";"1.2276179385671273"
"2022-03-05";"1.2177177939012633"
"2022-03-04";"1.2177177939012633"
"2022-03-03";"1.2177177939012633"
"2022-03-02";"1.2177177939012633"
"2022-03-01";"1.2177177939012633"
"2022-02-28";"1.2102926854018654"
"2022-02-27";"1.2028675769024675"
"2022-02-26";"1.2028675769024675"
"2022-02-25";"1.2028675769024675"
"2022-02-24";"1.2003925407360014"
"2022-02-23";"1.1929674322366035"
"2022-02-22";"1.1929674322366035"
"2022-02-21";"1.1904923960701377"
"2022-02-20";"1.1830672875707398"
"2022-02-19";"1.1805922514042735"
"2022-02-18";"1.1805922514042735"
"2022-02-17";"1.1805922514042735"
"2022-02-16";"1.1781172152378077"
"2022-02-15";"1.1706921067384097"
"2022-02-14";"1.1657420344054779"
"2022-02-13";"1.1533668535731478"
"2022-02-12";"1.1533668535731478"
"2022-02-11";"1.1533668535731478"
"2022-02-10";"1.1533668535731478"
"2022-02-09";"1.1533668535731478"
"2022-02-08";"1.1508918174066818"
"2022-02-07";"1.140991672740818"
"2022-02-06";"1.140991672740818"
"2022-02-05";"1.140991672740818"
"2022-02-04";"1.138516636574352"
"2022-02-03";"1.136041600407886"
"2022-02-02";"1.1335665642414199"
"2022-02-01";"1.128616491908488"
"2022-01-31";"1.1211913834090899"
"2022-01-30";"1.111291238743226"
"2022-01-29";"1.10881620257676"
"2022-01-28";"1.1013910940773621"
"2022-01-27";"1.0939659855779642"
"2022-01-26";"1.0815908047456344"
"2022-01-25";"1.0791157685791684"
"2022-01-24";"1.0791157685791684"
"2022-01-23";"1.0791157685791684"
"2022-01-22";"1.0791157685791684"
"2022-01-21";"1.0791157685791684"
"2022-01-20";"1.0791157685791684"
"2022-01-19";"1.0766407324127023"
"2022-01-18";"1.0766407324127023"
"2022-01-17";"1.0766407324127023"
"2022-01-16";"1.0741656962462365"
"2022-01-15";"1.0741656962462365"
"2022-01-14";"1.0741656962462365"
"2022-01-13";"1.0741656962462365"
"2022-01-12";"1.0741656962462365"
"2022-01-11";"1.0716906600797704"
"2022-01-10";"1.0692156239133044"
"2022-01-09";"1.0667405877468386"
"2022-01-08";"1.0642655515803725"
"2022-01-07";"1.0642655515803725"
"2022-01-06";"1.0642655515803725"
"2022-01-05";"1.0642655515803725"
"2022-01-04";"1.0617905154139065"
"2022-01-03";"1.0543654069145085"
"2022-01-02";"1.0543654069145085"
"2022-01-01";"1.0543654069145085"
"2021-12-31";"1.0637886107195431"
"2021-12-30";"1.0637886107195431"
"2021-12-29";"1.0637886107195431"
"2021-12-28";"1.0612914543563516"
"2021-12-27";"1.0537999852667774"
"2021-12-26";"1.0537999852667774"
"2021-12-25";"1.0537999852667774"
"2021-12-24";"1.0537999852667774"
"2021-12-23";"1.051302828903586"
"2021-12-22";"1.051302828903586"
"2021-12-21";"1.051302828903586"
"2021-12-20";"1.0488056725403945"
"2021-12-19";"1.0413142034508205"
"2021-12-18";"1.0413142034508205"
"2021-12-17";"1.0413142034508205"
"2021-12-16";"1.033822734361246"
"2021-12-15";"1.0238341089084806"
"2021-12-14";"1.0238341089084806"
"2021-12-13";"1.003856858002949"
"2021-12-12";"0.9938682325501835"
"2021-12-11";"0.9938682325501835"
"2021-12-10";"0.9938682325501835"
"2021-12-09";"0.991371076186992"
"2021-12-08";"0.978885294371035"
"2021-12-07";"0.978885294371035"
"2021-12-06";"0.9663995125550778"
"2021-12-05";"0.9539137307391208"
"2021-12-04";"0.9539137307391208"
"2021-12-03";"0.9514165743759294"
"2021-12-02";"0.948919418012738"
"2021-12-01";"0.9439251052863551"
"2021-11-30";"0.9364336361967809"
"2021-11-29";"0.9239478543808238"
"2021-11-28";"0.9114620725648668"
"2021-11-27";"0.9114620725648668"
"2021-11-26";"0.9114620725648668"
"2021-11-25";"0.9089649162016753"
"2021-11-24";"0.9064677598384839"
"2021-11-23";"0.8939819780225269"
"2021-11-22";"0.8814961962065698"
"2021-11-21";"0.8640161016642299"
"2021-11-20";"0.8640161016642299"
"2021-11-19";"0.8640161016642299"
"2021-11-18";"0.8615189453010385"
"2021-11-17";"0.859021788937847"
"2021-11-16";"0.8540274762114641"
"2021-11-15";"0.8540274762114641"
"2021-11-14";"0.8390445380323157"
"2021-11-13";"0.8390445380323157"
"2021-11-12";"0.8390445380323157"
"2021-11-11";"0.8340502253059329"
"2021-11-10";"0.8340502253059329"
"2021-11-09";"0.8315530689427415"
"2021-11-08";"0.8315530689427415"
"2021-11-07";"0.8315530689427415"
"2021-11-06";"0.8265587562163587"
"2021-11-05";"0.8265587562163587"
"2021-11-04";"0.8240615998531672"
"2021-11-03";"0.8215644434899757"
"2021-11-02";"0.8190672871267844"
"2021-11-01";"0.8190672871267844"
"2021-10-31";"0.8190672871267844"
"2021-10-30";"0.8190672871267844"
"2021-10-29";"0.8190672871267844"
"2021-10-28";"0.8190672871267844"
"2021-10-27";"0.8190672871267844"
"2021-10-26";"0.8190672871267844"
"2021-10-25";"0.816570130763593"
"2021-10-24";"0.816570130763593"
"2021-10-23";"0.8140729744004015"
"2021-10-22";"0.8140729744004015"
"2021-10-21";"0.8115758180372101"
"2021-10-20";"0.8115758180372101"
"2021-10-19";"0.8115758180372101"
"2021-10-18";"0.8115758180372101"
"2021-10-17";"0.8115758180372101"
"2021-10-16";"0.8090786616740188"
"2021-10-15";"0.8090786616740188"
"2021-10-14";"0.8090786616740188"
"2021-10-13";"0.8065815053108273"
"2021-10-12";"0.8065815053108273"
"2021-10-11";"0.8065815053108273"
"2021-10-10";"0.8015871925844444"
"2021-10-09";"0.8015871925844444"
"2021-10-08";"0.8015871925844444"
"2021-10-07";"0.799090036221253"
"2021-10-06";"0.7965928798580617"
"2021-10-05";"0.7965928798580617"
"2021-10-04";"0.7965928798580617"
"2021-10-03";"0.7965928798580617"
"2021-10-02";"0.7965928798580617"
"2021-10-01";"0.7965928798580617"
"2021-09-30";"0.7940957234948702"
"2021-09-29";"0.7940957234948702"
"2021-09-28";"0.7940957234948702"
"2021-09-27";"0.7940957234948702"
"2021-09-26";"0.7940957234948702"
"2021-09-25";"0.7940957234948702"
"2021-09-24";"0.7940957234948702"
"2021-09-23";"0.7940957234948702"
"2021-09-22";"0.7915985671316788"
"2021-09-21";"0.7891014107684874"
"2021-09-20";"0.7891014107684874"
"2021-09-19";"0.786604254405296"
"2021-09-18";"0.786604254405296"
"2021-09-17";"0.786604254405296"
"2021-09-16";"0.7841070980421045"
"2021-09-15";"0.7816099416789132"
"2021-09-14";"0.7816099416789132"
"2021-09-13";"0.7816099416789132"
"2021-09-12";"0.7766156289525303"
"2021-09-11";"0.7766156289525303"
"2021-09-10";"0.7766156289525303"
"2021-09-09";"0.7766156289525303"
"2021-09-08";"0.7766156289525303"
"2021-09-07";"0.7766156289525303"
"2021-09-06";"0.774118472589339"
"2021-09-05";"0.774118472589339"
"2021-09-04";"0.774118472589339"
"2021-09-03";"0.774118472589339"
"2021-09-02";"0.774118472589339"
"2021-09-01";"0.774118472589339"
"2021-08-31";"0.774118472589339"
"2021-08-30";"0.774118472589339"
"2021-08-29";"0.774118472589339"
"2021-08-28";"0.7716213162261475"
"2021-08-27";"0.7716213162261475"
"2021-08-26";"0.769124159862956"
"2021-08-25";"0.769124159862956"
"2021-08-24";"0.7666270034997646"
"2021-08-23";"0.7666270034997646"
"2021-08-22";"0.7666270034997646"
"2021-08-21";"0.7666270034997646"
"2021-08-20";"0.7666270034997646"
"2021-08-19";"0.7666270034997646"
"2021-08-18";"0.7666270034997646"
"2021-08-17";"0.7666270034997646"
"2021-08-16";"0.7666270034997646"
"2021-08-15";"0.7666270034997646"
"2021-08-14";"0.7666270034997646"
"2021-08-13";"0.7666270034997646"
"2021-08-12";"0.7666270034997646"
"2021-08-11";"0.7666270034997646"
"2021-08-10";"0.7666270034997646"
"2021-08-09";"0.7666270034997646"
"2021-08-08";"0.7666270034997646"
"2021-08-07";"0.7666270034997646"
"2021-08-06";"0.7666270034997646"
"2021-08-05";"0.7666270034997646"
"2021-08-04";"0.7666270034997646"
"2021-08-03";"0.7666270034997646"
"2021-08-02";"0.7666270034997646"
"2021-08-01";"0.7666270034997646"
"2021-07-31";"0.7666270034997646"
"2021-07-30";"0.7666270034997646"
"2021-07-29";"0.7666270034997646"
"2021-07-28";"0.7666270034997646"
"2021-07-27";"0.7666270034997646"
"2021-07-26";"0.7666270034997646"
"2021-07-25";"0.7666270034997646"
"2021-07-24";"0.7666270034997646"
"2021-07-23";"0.7666270034997646"
"2021-07-22";"0.7666270034997646"
"2021-07-21";"0.7666270034997646"
"2021-07-20";"0.7666270034997646"
"2021-07-19";"0.7666270034997646"
"2021-07-18";"0.7666270034997646"
"2021-07-17";"0.7666270034997646"
"2021-07-16";"0.7666270034997646"
"2021-07-15";"0.7666270034997646"
"2021-07-14";"0.7666270034997646"
"2021-07-13";"0.7666270034997646"
"2021-07-12";"0.7666270034997646"
"2021-07-11";"0.7666270034997646"
"2021-07-10";"0.7666270034997646"
"2021-07-09";"0.7666270034997646"
"2021-07-08";"0.7666270034997646"
"2021-07-07";"0.7666270034997646"
"2021-07-06";"0.7666270034997646"
"2021-07-05";"0.7666270034997646"
"2021-07-04";"0.7666270034997646"
"2021-07-03";"0.7641298471365733"
"2021-07-02";"0.7641298471365733"
"2021-07-01";"0.7641298471365733"
"2021-06-30";"0.7616326907733818"
"2021-06-29";"0.7616326907733818"
"2021-06-28";"0.7616326907733818"
"2021-06-27";"0.7616326907733818"
"2021-06-26";"0.7616326907733818"
"2021-06-25";"0.7616326907733818"
"2021-06-24";"0.7616326907733818"
"2021-06-23";"0.7616326907733818"
"2021-06-22";"0.7591355344101904"
"2021-06-21";"0.756638378046999"
"2021-06-20";"0.756638378046999"
"2021-06-19";"0.756638378046999"
"2021-06-18";"0.756638378046999"
"2021-06-17";"0.756638378046999"
"2021-06-16";"0.756638378046999"
"2021-06-15";"0.756638378046999"
"2021-06-14";"0.756638378046999"
"2021-06-13";"0.756638378046999"
"2021-06-12";"0.756638378046999"
"2021-06-11";"0.7541412216838076"
"2021-06-10";"0.7541412216838076"
"2021-06-09";"0.7541412216838076"
"2021-06-08";"0.7541412216838076"
"2021-06-07";"0.7541412216838076"
"2021-06-06";"0.7541412216838076"
"2021-06-05";"0.7541412216838076"
"2021-06-04";"0.7541412216838076"
"2021-06-03";"0.7541412216838076"
"2021-06-02";"0.7541412216838076"
"2021-06-01";"0.7541412216838076"
"2021-05-31";"0.7541412216838076"
"2021-05-30";"0.7491469089574248"
"2021-05-29";"0.7541412216838076"
"2021-05-28";"0.7541412216838076"
"2021-05-27";"0.7541412216838076"
"2021-05-26";"0.7541412216838076"
"2021-05-25";"0.7541412216838076"
"2021-05-24";"0.7541412216838076"
"2021-05-23";"0.7541412216838076"
"2021-05-22";"0.7516440653206162"
"2021-05-21";"0.7516440653206162"
"2021-05-20";"0.7516440653206162"
"2021-05-19";"0.7516440653206162"
"2021-05-18";"0.7491469089574248"
"2021-05-17";"0.7491469089574248"
"2021-05-17";"0.7491469089574248"
"2021-05-16";"0.7466497525942333"
"2021-05-15";"0.7491469089574248"
"2021-05-14";"0.7491469089574248"
"2021-05-13";"0.7491469089574248"
"2021-05-12";"0.7491469089574248"
"2021-05-11";"0.7466497525942333"
"2021-05-10";"0.7466497525942333"
"2021-05-09";"0.7441525962310419"
"2021-05-08";"0.7416554398678505"
"2021-05-07";"0.7416554398678505"
"2021-05-06";"0.7391582835046591"
"2021-05-05";"0.7366611271414676"
"2021-05-04";"0.7366611271414676"
"2021-05-03";"0.7366611271414676"
"2021-05-02";"0.7366611271414676"
"2021-05-01";"0.7341639707782762"
"2021-04-30";"0.7341639707782762"
"2021-04-29";"0.7341639707782762"
"2021-04-28";"0.7341639707782762"
"2021-04-27";"0.7316668144150849"
"2021-04-26";"0.7291696580518934"
"2021-04-25";"0.7216781889623191"
"2021-04-24";"0.7216781889623191"
"2021-04-23";"0.7191810325991278"
"2021-04-22";"0.7191810325991278"
"2021-04-21";"0.7191810325991278"
"2021-04-20";"0.7166838762359363"
"2021-04-19";"0.7116895635095535"
"2021-04-18";"0.7116895635095535"
"2021-04-17";"0.7116895635095535"
"2021-04-16";"0.7116895635095535"
"2021-04-15";"0.7116895635095535"
"2021-04-14";"0.7116895635095535"
"2021-04-13";"0.7116895635095535"
"2021-04-12";"0.7116895635095535"
"2021-04-11";"0.7116895635095535"
"2021-04-10";"0.7116895635095535"
"2021-04-09";"0.7091924071463621"
"2021-04-08";"0.7066952507831706"
"2021-04-07";"0.7066952507831706"
"2021-04-06";"0.7041980944199793"
"2021-04-05";"0.7041980944199793"
"2021-04-03";"0.7041980944199793"
"2021-04-02";"0.7041980944199793"
"2021-04-01";"0.7041980944199793"
"2021-03-31";"0.7017009380567878"
"2021-03-30";"0.7017009380567878"
"2021-03-29";"0.7017009380567878"
"2021-03-28";"0.6992037816935964"
"2021-03-27";"0.6992037816935964"
"2021-03-26";"0.6992037816935964"
"2021-03-25";"0.6992037816935964"
"2021-03-24";"0.6992037816935964"
"2021-03-23";"0.6992037816935964"
"2021-03-22";"0.6992037816935964"
"2021-03-21";"0.6992037816935964"
"2021-03-20";"0.6967066253304051"
"2021-03-19";"0.6967066253304051"
"2021-03-18";"0.6967066253304051"
"2021-03-17";"0.6967066253304051"
"2021-03-16";"0.6967066253304051"
"2021-03-15";"0.6942094689672136"
"2021-03-14";"0.6942094689672136"
"2021-03-13";"0.6942094689672136"
"2021-03-12";"0.6942094689672136"
"2021-03-11";"0.6917123126040221"
"2021-03-10";"0.6917123126040221"
"2021-03-09";"0.6917123126040221"
"2021-03-08";"0.6917123126040221"
"2021-03-07";"0.6917123126040221"
"2021-03-06";"0.6917123126040221"
"2021-03-05";"0.6892151562408307"
"2021-03-04";"0.6867179998776394"
"2021-03-03";"0.6867179998776394"
"2021-03-02";"0.6867179998776394"
"2021-03-01";"0.6867179998776394"
"2021-02-28";"0.6867179998776394"
"2021-02-27";"0.6842208435144479"
"2021-02-26";"0.679226530788065"
"2021-02-25";"0.679226530788065"
"2021-02-24";"0.679226530788065"
"2021-02-23";"0.679226530788065"
"2021-02-22";"0.6767293744248737"
"2021-02-21";"0.6717350616984908"
"2021-02-20";"0.6717350616984908"
"2021-02-19";"0.6717350616984908"
"2021-02-18";"0.6717350616984908"
"2021-02-17";"0.6717350616984908"
"2021-02-16";"0.6692379053352994"
"2021-02-15";"0.6692379053352994"
"2021-02-14";"0.6617464362457252"
"2021-02-13";"0.6617464362457252"
"2021-02-12";"0.6617464362457252"
"2021-02-11";"0.6617464362457252"
"2021-02-10";"0.6617464362457252"
"2021-02-09";"0.6617464362457252"
"2021-02-08";"0.6617464362457252"
"2021-02-07";"0.6592492798825338"
"2021-02-06";"0.6592492798825338"
"2021-02-05";"0.6592492798825338"
"2021-02-04";"0.6517578107929596"
"2021-02-03";"0.6492606544297681"
"2021-02-02";"0.6492606544297681"
"2021-02-01";"0.6392720289770024"
"2021-01-31";"0.6392720289770024"
"2021-01-30";"0.6292834035242368"
"2021-01-29";"0.6267862471610454"
"2021-01-28";"0.6267862471610454"
"2021-01-27";"0.6267862471610454"
"2021-01-26";"0.6242890907978539"
"2021-01-25";"0.6093061526187055"
"2021-01-24";"0.606808996255514"
"2021-01-23";"0.606808996255514"
"2021-01-22";"0.606808996255514"
"2021-01-21";"0.606808996255514"
"2021-01-20";"0.6043118398923226"
"2021-01-19";"0.6043118398923226"
"2021-01-18";"0.6043118398923226"
"2021-01-17";"0.5993175271659398"
"2021-01-16";"0.5968203708027484"
"2021-01-15";"0.5968203708027484"
"2021-01-14";"0.5968203708027484"
"2021-01-13";"0.5868317453499827"
"2021-01-12";"0.5843345889867912"
"2021-01-11";"0.5818374326235999"
"2021-01-10";"0.576843119897217"
"2021-01-09";"0.576843119897217"
"2021-01-08";"0.5743459635340257"
"2021-01-07";"0.5693516508076427"
"2021-01-06";"0.56435733808126"
"2021-01-05";"0.56435733808126"
"2021-01-04";"0.5618601817180685"
"2021-01-03";"0.5568658689916857"
"2021-01-02";"0.5693516508076427"
"2021-01-01";"0.54687724353892"
"2020-12-31";"0.5474800847840718"
"2020-12-30";"0.5474800847840718"
"2020-12-29";"0.5424573317126583"
"2020-12-28";"0.5424573317126583"
"2020-12-27";"0.5299004490341246"
"2020-12-26";"0.5299004490341246"
"2020-12-25";"0.5273890724984178"
"2020-12-24";"0.5173435663555909"
"2020-12-23";"0.5173435663555909"
"2020-12-22";"0.5072980602127638"
"2020-12-21";"0.5022753071413503"
"2020-12-20";"0.5022753071413503"
"2020-12-19";"0.5022753071413503"
"2020-12-18";"0.5022753071413503"
"2020-12-17";"0.4922298009985233"
"2020-12-16";"0.4821842948556963"
"2020-12-15";"0.4821842948556963"
"2020-12-14";"0.4721387887128693"
"2020-12-13";"0.4721387887128693"
"2020-12-12";"0.4595819060343355"
"2020-12-11";"0.45707052949862875"
"2020-12-10";"0.4394908937486815"
"2020-12-09";"0.42191125799873425"
"2020-12-08";"0.4193998814630275"
"2020-12-07";"0.4018202457130802"
"2020-12-06";"0.3917747395702532"
"2020-12-05";"0.3867519864988398"
"2020-12-04";"0.38172923342742626"
"2020-12-03";"0.3666609742131858"
"2020-12-02";"0.354104091534652"
"2020-12-01";"0.34908133846323847"
"2020-11-30";"0.334013079248998"
"2020-11-29";"0.31894482003475744"
"2020-11-28";"0.31894482003475744"
"2020-11-27";"0.3063879373562237"
"2020-11-26";"0.27876279546344945"
"2020-11-25";"0.2636945362492089"
"2020-11-24";"0.25867178317779543"
"2020-11-23";"0.25113765357067513"
"2020-11-22";"0.22853526474931438"
"2020-11-21";"0.22100113514219413"
"2020-11-20";"0.21597838207078063"
"2020-11-19";"0.2009101228565401"
"2020-11-18";"0.2009101228565401"
"2020-11-17";"0.19086461671371313"
"2020-11-16";"0.1883532401780064"
"2020-11-15";"0.18081911057088612"
"2020-11-14";"0.1707736044280591"
"2020-11-13";"0.1657508513566456"
"2020-11-12";"0.15319396867811186"
"2020-11-11";"0.13561433292816458"
"2020-11-10";"0.13561433292816458"
"2020-11-09";"0.13310295639245784"
"2020-11-08";"0.12556882678533757"
"2020-11-07";"0.11301194410680382"
"2020-11-06";"0.11301194410680382"
"2020-11-05";"0.10547781449968356"
"2020-11-04";"0.10296643796397681"
"2020-11-03";"0.10045506142827006"
"2020-11-02";"0.0979436848925633"
"2020-11-01";"0.0828754256783228"
"2020-10-31";"0.0828754256783228"
"2020-10-30";"0.0778526726069093"
"2020-10-29";"0.0778526726069093"
"2020-10-28";"0.07534129607120255"
"2020-10-27";"0.07534129607120255"
"2020-10-26";"0.07534129607120255"
"2020-10-25";"0.0728299195354958"
"2020-10-24";"0.07031854299978904"
"2020-10-23";"0.07031854299978904"
"2020-10-22";"0.07031854299978904"
"2020-10-21";"0.07031854299978904"
"2020-10-20";"0.07031854299978904"
"2020-10-19";"0.07031854299978904"
"2020-10-18";"0.07031854299978904"
"2020-10-17";"0.06780716646408229"
"2020-10-16";"0.06780716646408229"
"2020-10-15";"0.06780716646408229"
"2020-10-14";"0.06780716646408229"
"2020-10-13";"0.06780716646408229"
"2020-10-12";"0.06780716646408229"
"2020-10-11";"0.06780716646408229"
"2020-10-10";"0.06529578992837554"
"2020-10-09";"0.06027303685696204"
"2020-10-08";"0.06027303685696204"
"2020-10-07";"0.057761660321255286"
"2020-10-06";"0.057761660321255286"
"2020-10-05";"0.057761660321255286"
"2020-10-04";"0.05525028378554853"
"2020-10-03";"0.05525028378554853"
"2020-10-02";"0.05525028378554853"
"2020-10-01";"0.05525028378554853"
"2020-09-30";"0.05525028378554853"
"2020-09-29";"0.05525028378554853"
"2020-09-28";"0.05273890724984178"
"2020-09-27";"0.05273890724984178"
"2020-09-26";"0.05273890724984178"
"2020-09-25";"0.05273890724984178"
"2020-09-24";"0.05022753071413503"
"2020-09-23";"0.05022753071413503"
"2020-09-22";"0.05022753071413503"
"2020-09-21";"0.05022753071413503"
"2020-09-20";"0.05022753071413503"
"2020-09-19";"0.05022753071413503"
"2020-09-18";"0.05022753071413503"
"2020-09-17";"0.05022753071413503"
"2020-09-16";"0.05022753071413503"
"2020-09-15";"0.05022753071413503"
"2020-09-14";"0.05022753071413503"
"2020-09-13";"0.05022753071413503"
"2020-09-12";"0.05022753071413503"
"2020-09-11";"0.05022753071413503"
"2020-09-10";"0.05022753071413503"
"2020-09-09";"0.05022753071413503"
"2020-09-08";"0.05022753071413503"
"2020-09-07";"0.05022753071413503"
"2020-09-06";"0.05022753071413503"
"2020-09-05";"0.05022753071413503"
"2020-09-04";"0.05022753071413503"
"2020-09-03";"0.05022753071413503"
