date;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;AstraZeneca;2;5
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;AstraZeneca;2;3
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;2;4345
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;2;3820
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;2;8005
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;2;7291
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;2;10493
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;2;8466
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;2;15761
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;2;11423
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;2;24427
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;2;23716
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;2;16592
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;2;17286
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;2;10420
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;2;9050
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;2;3778
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;2;2280
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;3;3
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;3;5
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;3;12
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;3;9
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;3;10
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;3;14
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;3;27
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;3;27
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;3;40
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;3;62
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;3;33
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;3;47
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;3;42
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;3;43
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;3;13
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;3;11
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;4;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;4;2
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;4;2
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;4;2
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;4;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;4;4
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;4;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;4;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;4;3
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;4;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;4;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;AstraZeneca;5+;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;AstraZeneca;5+;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;BioNTechPfizer;1;20026
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;BioNTechPfizer;1;21389
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;BioNTechPfizer;1;15349
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;BioNTechPfizer;1;16045
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;BioNTechPfizer;1;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;BioNTechPfizer;1;59055
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;1;62058
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;BioNTechPfizer;1;2
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;1;59518
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;1;58313
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;BioNTechPfizer;1;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;1;67279
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;1;63764
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;1;81272
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;1;79497
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;BioNTechPfizer;1;80322
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;BioNTechPfizer;1;78681
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;BioNTechPfizer;1;60608
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;BioNTechPfizer;1;52490
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;BioNTechPfizer;1;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;BioNTechPfizer;1;49083
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;BioNTechPfizer;1;38283
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;BioNTechPfizer;1;21431
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;BioNTechPfizer;1;11969
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;BioNTechPfizer;1;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;BioNTechPfizer;2;18311
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;BioNTechPfizer;2;19601
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;BioNTechPfizer;2;14634
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;BioNTechPfizer;2;15245
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;BioNTechPfizer;2;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;BioNTechPfizer;2;59137
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;2;63148
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;BioNTechPfizer;2;2
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;2;60346
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;2;61706
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;BioNTechPfizer;2;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;2;68327
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;2;66646
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;2;82704
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;2;82795
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Female;BioNTechPfizer;2;82013
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;Male;BioNTechPfizer;2;81609
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;55-64;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Female;BioNTechPfizer;2;61413
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;Male;BioNTechPfizer;2;53659
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NonBinary;BioNTechPfizer;2;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;65-74;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Female;BioNTechPfizer;2;49812
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;Male;BioNTechPfizer;2;38772
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;75-84;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Female;BioNTechPfizer;2;21694
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;Male;BioNTechPfizer;2;12097
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;85+;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Female;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;Male;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NonBinary;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;NotAssigned;NotAssigned;BioNTechPfizer;2;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Female;BioNTechPfizer;3;2971
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;Male;BioNTechPfizer;3;3158
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NonBinary;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;00-11;NotAssigned;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Female;BioNTechPfizer;3;7267
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;Male;BioNTechPfizer;3;7579
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NonBinary;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;12-14;NotAssigned;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Female;BioNTechPfizer;3;46298
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;3;46596
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NonBinary;BioNTechPfizer;3;1
2022-10-12T23:59:59+02:00;3;Niederösterreich;15-24;NotAssigned;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;3;48158
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;3;48309
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NonBinary;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;25-34;NotAssigned;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;3;54843
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;3;50267
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NonBinary;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;35-44;NotAssigned;BioNTechPfizer;3;0
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;3;72956
2022-10-12T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;3;67385
